Meanless,Time1,Time2,Sentence1,Sentence2,word1,word2,category1,category2,continuous1,continuous2
28854,2019-10-19 21:18:50,2019-10-19 22:31:50,사과 하늘 하늘,risk also structure,T,ccc,2.0,,-0.7138790523486942,503.0
26274,2023-09-11 09:41:56,2023-09-11 11:05:56,바다 컴퓨터 하늘,lot that model,F,bbb,2.0,33.0,-0.30310572163643745,852.0
77962,2023-04-07 04:45:02,2023-04-07 06:38:02,사과 바나나 바다,table always some,F,ddd,1.0,11.0,-0.735356722545716,398.0
87276,2021-08-12 06:30:39,2021-08-12 08:10:39,바나나 자동차 사과,kind exactly improve,F,ddd,1.0,22.0,0.3627954936748854,540.0
57812,2023-02-16 10:46:22,2023-02-16 12:18:22,하늘 하늘 하늘,claim sort while,T,ddd,1.0,33.0,-0.9477368578068577,678.0
42735,2022-11-30 02:45:15,2022-11-30 04:28:15,사과 하늘 컴퓨터,it yet nice,T,eee,1.0,33.0,-0.058800351778334425,298.0
48129,2023-05-11 19:33:51,2023-05-11 19:51:51,컴퓨터 바다 하늘,far ready mind,F,ddd,2.0,22.0,-0.6360742921932425,403.0
86958,2021-01-27 03:58:55,2021-01-27 05:01:55,바나나 자동차 바다,half college former,F,ccc,0.0,33.0,0.004801661767822374,311.0
78450,2021-01-28 23:33:45,2021-01-29 00:22:45,강아지 자동차 바다,safe debate fly,F,eee,0.0,11.0,0.9573089060673579,522.0
69747,2021-01-20 15:44:12,2021-01-20 16:18:12,컴퓨터 바다 바다,some agree them,T,aaa,1.0,11.0,0.19393998449845284,361.0
97801,2021-05-07 04:41:16,2021-05-07 05:15:16,바나나 바나나 바나나,will manage interview,F,ccc,1.0,44.0,0.7297615396952724,831.0
42174,2023-11-06 07:27:21,2023-11-06 09:25:21,바나나 자동차 바나나,spend ask amount,F,ddd,2.0,33.0,0.48851300673203535,590.0
53546,2019-09-08 22:48:12,2019-09-08 23:44:12,하늘 사과 자동차,seek society century,T,ddd,2.0,44.0,0.7723228147162953,599.0
68630,2021-02-13 00:51:02,2021-02-13 01:25:02,사과 사과 하늘,decision thing actually,F,aaa,1.0,22.0,0.95515285153118,771.0
12768,2020-11-22 02:50:12,2020-11-22 03:34:12,하늘 강아지 바나나,the including pressure,F,ccc,1.0,33.0,-0.6231735985979585,903.0
38487,2020-11-17 05:29:40,2020-11-17 06:13:40,자동차 바나나 사과,notice consider cold,T,bbb,1.0,22.0,0.6087654888249328,906.0
96758,2024-06-07 02:15:00,2024-06-07 02:46:00,자동차 바나나 컴퓨터,speak new course,F,ccc,1.0,11.0,-0.25190294546570535,
86618,2024-06-29 11:47:14,2024-06-29 12:27:14,강아지 사과 사과,foot fear movie,F,eee,2.0,22.0,0.34331315082993386,981.0
35508,,2020-04-09 05:48:40,자동차 바다 사과,choice traditional want,F,bbb,2.0,44.0,-0.8713368360923692,648.0
54403,2022-08-21 19:02:13,2022-08-21 19:06:13,사과 컴퓨터 자동차,provide situation American,T,ddd,0.0,22.0,-0.7362910150280233,495.0
94943,2022-06-17 09:05:38,2022-06-17 11:02:38,바나나 컴퓨터 자동차,game remember cultural,T,ddd,1.0,33.0,0.17531681359495188,695.0
25624,2023-12-08 14:23:40,2023-12-08 15:45:40,강아지 하늘 바다,smile act class,F,ddd,0.0,44.0,-0.2676530030388362,295.0
69480,2020-03-05 05:16:10,2020-03-05 05:54:10,바나나 자동차 자동차,contain probably clearly,F,ddd,0.0,22.0,-0.5474298543223266,686.0
68095,2023-11-13 04:14:12,2023-11-13 04:25:12,하늘 바다 자동차,improve shoulder friend,T,eee,1.0,33.0,-0.25754691059060253,449.0
64719,2020-02-17 15:48:18,2020-02-17 16:05:18,바다 컴퓨터 바나나,central writer military,F,eee,1.0,11.0,0.6542338806016912,545.0
69719,2020-05-22 06:46:32,2020-05-22 07:43:32,바나나 바다 강아지,size collection fight,F,ccc,0.0,44.0,0.8832397235900735,956.0
40726,2020-09-27 04:38:49,2020-09-27 05:16:49,하늘 하늘 하늘,film no enjoy,F,ddd,0.0,11.0,-0.31453277180918104,220.0
85772,2022-07-24 22:16:58,2022-07-25 00:08:58,강아지 바나나 컴퓨터,heart year fund,T,ccc,2.0,44.0,-0.16974865187993782,515.0
41911,2021-03-02 19:04:44,2021-03-02 19:07:44,바나나 바다 하늘,thus case data,T,aaa,0.0,33.0,-0.9072923104159976,924.0
22127,2019-11-12 11:17:57,2019-11-12 13:10:57,바다 컴퓨터 컴퓨터,sort chair gas,T,ccc,2.0,22.0,-0.8776321956362247,607.0
56815,2020-02-28 17:08:11,2020-02-28 18:46:11,바다 바다 컴퓨터,drug job already,F,bbb,0.0,22.0,-0.3446603202787437,228.0
95657,,2022-06-24 16:15:36,바다 사과 바나나,may really window,T,bbb,1.0,22.0,0.8186139532082957,284.0
10083,2021-11-08 22:56:46,2021-11-08 23:47:46,강아지 바나나 바다,provide now sister,F,bbb,2.0,11.0,0.37641532784145415,974.0
17218,2021-05-26 20:22:51,2021-05-26 21:18:51,하늘 자동차 강아지,rich billion shake,T,aaa,2.0,22.0,-0.3313768389315255,695.0
39793,2020-06-15 20:52:26,2020-06-15 21:29:26,강아지 자동차 자동차,computer media whether,F,,2.0,22.0,-0.5409347183013185,258.0
48198,2022-02-03 00:20:33,2022-02-03 02:17:33,사과 하늘 컴퓨터,pay as race,F,aaa,0.0,33.0,0.8890912006565181,585.0
82800,2021-09-14 04:14:15,2021-09-14 04:24:15,하늘 바다 컴퓨터,because move really,F,eee,1.0,33.0,0.5074939124559263,538.0
83342,2021-06-27 11:39:52,2021-06-27 11:42:52,강아지 바다 강아지,situation environment white,F,aaa,0.0,11.0,-0.25660205608126474,510.0
22862,2022-10-06 02:42:49,2022-10-06 04:29:49,강아지 사과 하늘,resource interview party,T,ddd,1.0,44.0,-0.12409443507495066,105.0
79244,2020-04-13 01:56:59,2020-04-13 03:25:59,사과 컴퓨터 바다,painting occur writer,F,eee,0.0,11.0,0.33224227965491737,550.0
34407,2024-01-04 09:55:17,2024-01-04 10:24:17,하늘 하늘 강아지,red agreement campaign,T,ddd,1.0,22.0,-0.356568189967748,433.0
73520,2023-04-26 22:56:51,2023-04-26 23:10:51,바나나 컴퓨터 바다,think task make,T,ccc,2.0,44.0,0.4211446551993234,670.0
57335,2022-08-25 00:07:33,2022-08-25 01:00:33,바나나 하늘 컴퓨터,money result speak,F,bbb,0.0,44.0,-0.09921611232879002,274.0
10825,2022-04-10 14:30:40,2022-04-10 14:43:40,자동차 컴퓨터 자동차,pick bag test,F,ddd,1.0,44.0,0.5942842425628647,615.0
36503,2023-02-13 09:00:34,2023-02-13 09:30:34,바다 하늘 컴퓨터,pick add pull,T,aaa,2.0,33.0,-0.15803057824758082,318.0
87375,2021-11-16 03:42:04,2021-11-16 05:02:04,자동차 바다 강아지,rock its there,F,eee,1.0,33.0,0.3795719725586113,589.0
46888,2023-02-10 09:32:42,2023-02-10 09:48:42,컴퓨터 바다 바다,college myself policy,F,bbb,0.0,11.0,-0.9164038348509556,563.0
22395,2020-10-10 14:11:33,2020-10-10 15:36:33,바나나 강아지 자동차,build seat popular,F,aaa,1.0,11.0,0.010597045203252442,863.0
68302,2021-09-28 16:53:22,2021-09-28 17:00:22,컴퓨터 사과 바다,fall voice morning,F,aaa,1.0,11.0,0.12908356648307073,707.0
18157,2022-10-15 07:51:08,2022-10-15 09:10:08,강아지 강아지 강아지,hot natural spend,F,ccc,2.0,22.0,-0.38884282729919484,738.0
92751,2021-04-15 06:13:00,2021-04-15 07:39:00,하늘 자동차 자동차,health become community,F,bbb,2.0,33.0,0.1847323108250467,476.0
21015,2021-09-25 20:48:55,2021-09-25 21:51:55,컴퓨터 자동차 바다,go know exist,F,bbb,0.0,,0.6207137087448225,654.0
33106,2020-03-08 11:24:23,2020-03-08 12:31:23,하늘 바다 하늘,student wind media,F,bbb,0.0,44.0,0.4280750866080023,156.0
27471,,2022-05-22 09:18:50,바나나 강아지 하늘,inside ball charge,T,aaa,1.0,11.0,-0.8202041185791802,835.0
34868,2020-01-12 11:15:53,2020-01-12 11:16:53,바다 컴퓨터 하늘,enough last his,F,bbb,1.0,22.0,0.5465683834024855,621.0
27246,2022-07-31 08:17:43,2022-07-31 10:15:43,자동차 강아지 하늘,international tell sit,F,eee,2.0,44.0,-0.6918534940245713,452.0
65327,2023-03-21 02:00:18,2023-03-21 03:37:18,사과 바나나 하늘,same upon business,T,eee,1.0,11.0,0.5686031806656844,777.0
20230,2022-10-29 21:46:08,2022-10-29 22:07:08,자동차 자동차 사과,treat outside into,T,bbb,2.0,22.0,0.7933160984550043,492.0
73426,2021-02-18 22:07:05,2021-02-19 00:04:05,강아지 자동차 하늘,case staff help,F,ddd,1.0,33.0,-0.5624942148152525,791.0
92476,2020-10-25 17:16:10,2020-10-25 18:31:10,하늘 자동차 바다,,T,ddd,0.0,44.0,-0.7969001863949268,828.0
90248,2021-10-27 21:28:04,2021-10-27 22:46:04,자동차 하늘 자동차,nothing experience begin,F,aaa,0.0,11.0,-0.4249895110204498,279.0
32359,2020-02-23 21:42:30,2020-02-23 21:47:30,사과 바다 강아지,season trade charge,T,eee,0.0,33.0,0.946037969622396,870.0
50561,2023-04-26 20:56:46,2023-04-26 22:41:46,바다 사과 바나나,talk natural both,T,eee,1.0,22.0,0.4887257076148537,794.0
43609,2022-04-13 18:34:52,2022-04-13 19:23:52,바나나 바나나 사과,site late measure,T,ccc,1.0,22.0,-0.18638633010183425,583.0
24714,2020-02-20 00:33:42,2020-02-20 00:58:42,바다 사과 하늘,investment big economy,T,eee,2.0,33.0,0.5704486799320143,691.0
80505,2020-08-22 16:01:06,2020-08-22 16:33:06,바다 사과 바다,almost option despite,T,eee,2.0,22.0,0.6184909274951267,296.0
47715,2020-05-11 15:04:23,2020-05-11 16:07:23,자동차 컴퓨터 하늘,service behind across,T,bbb,0.0,11.0,-0.8175761300522344,134.0
85358,2021-08-26 14:47:24,2021-08-26 16:35:24,바다 사과 컴퓨터,quite consider run,T,aaa,0.0,44.0,-0.9406940960749604,648.0
82498,2021-03-09 04:46:13,2021-03-09 05:58:13,하늘 바나나 자동차,onto interview bank,T,ddd,0.0,44.0,0.31061561666317594,320.0
44755,2021-12-15 13:23:37,2021-12-15 14:35:37,강아지 컴퓨터 바다,safe during west,F,ccc,0.0,22.0,0.35504704397007747,851.0
35147,2023-11-23 08:30:27,2023-11-23 09:17:27,바다 바다 강아지,job fund Mr,F,aaa,2.0,33.0,0.39105672939067193,360.0
63584,2020-05-26 23:26:36,2020-05-27 01:21:36,자동차 하늘 하늘,check wait feeling,F,ccc,0.0,22.0,0.7535648072729582,824.0
60597,2023-07-09 16:42:42,2023-07-09 18:05:42,바나나 강아지 컴퓨터,special wonder particular,T,eee,2.0,22.0,0.5469118249587859,482.0
85386,2023-04-10 06:31:25,2023-04-10 08:20:25,강아지 하늘 사과,today receive his,F,bbb,0.0,22.0,0.1987400365512879,352.0
70319,2020-02-16 20:44:18,2020-02-16 22:08:18,컴퓨터 사과 바나나,difficult kind race,T,eee,0.0,11.0,0.6868408322556141,662.0
99283,2023-10-23 23:19:16,2023-10-24 01:05:16,사과 자동차 컴퓨터,medical about certainly,F,aaa,1.0,11.0,-0.5984126047606355,577.0
70895,2021-09-09 11:25:01,2021-09-09 12:43:01,하늘 사과 강아지,how beautiful ok,T,eee,1.0,44.0,0.4238056475618952,442.0
13671,2024-01-28 21:27:18,2024-01-28 22:09:18,강아지 하늘 자동차,indicate hear college,T,bbb,0.0,22.0,0.9080777117136232,241.0
77211,2022-10-15 01:50:15,2022-10-15 03:15:15,바다 바나나 컴퓨터,just think mind,F,eee,0.0,44.0,-0.8064508510722823,804.0
26464,2024-03-29 14:16:44,2024-03-29 14:31:44,자동차 강아지 바나나,week drop other,T,aaa,0.0,22.0,-0.313727944754272,511.0
18453,2019-11-20 21:16:32,2019-11-20 22:38:32,하늘 사과 사과,whom choice occur,T,ddd,1.0,44.0,0.12415013074336412,591.0
19600,2023-01-11 06:41:26,2023-01-11 08:31:26,컴퓨터 바다 바나나,minute road data,T,eee,2.0,22.0,0.16113454367234703,302.0
18431,2021-01-22 01:16:16,2021-01-22 02:24:16,바다 강아지 컴퓨터,give skin couple,T,ddd,0.0,22.0,-0.07239422462514922,139.0
11685,2020-01-23 00:03:15,2020-01-23 00:12:15,강아지 바다 자동차,eye today national,T,aaa,2.0,22.0,0.0877314384004999,993.0
89186,2022-02-21 22:00:47,2022-02-21 23:49:47,컴퓨터 강아지 컴퓨터,word very rule,F,ddd,0.0,11.0,-0.060489941380412304,725.0
79360,2023-06-11 20:12:03,2023-06-11 21:08:03,컴퓨터 컴퓨터 자동차,training husband they,T,eee,2.0,33.0,-0.6787384764945579,412.0
70127,2021-05-24 02:51:58,2021-05-24 03:39:58,하늘 사과 강아지,consider him wish,T,eee,2.0,33.0,0.8314435534351752,602.0
82610,2020-09-09 16:57:41,2020-09-09 17:45:41,하늘 바나나 강아지,rest go project,F,eee,0.0,33.0,-0.10469297487318308,715.0
95843,2022-07-19 09:38:58,2022-07-19 10:35:58,바다 하늘 자동차,leave our range,F,eee,1.0,33.0,0.45988013428768015,948.0
11283,2021-01-03 17:47:04,2021-01-03 19:00:04,강아지 강아지 바나나,service behavior trip,T,eee,0.0,,0.2972397246109766,532.0
64827,2022-02-19 21:30:08,,바나나 하늘 자동차,building training star,F,bbb,2.0,11.0,-0.838059510733087,274.0
59167,2023-06-15 14:26:46,2023-06-15 16:08:46,바다 자동차 바다,out special member,F,ccc,2.0,11.0,-0.3699290299804998,929.0
86728,2024-03-12 07:43:15,2024-03-12 09:25:15,바다 자동차 바나나,station truth idea,F,ddd,0.0,33.0,0.18507550151892715,434.0
40178,2020-11-14 17:20:51,2020-11-14 19:16:51,컴퓨터 강아지 하늘,recently speak them,T,bbb,2.0,11.0,0.43178899835118423,249.0
51690,2022-07-15 13:24:04,2022-07-15 15:11:04,바다 바다 바나나,shoulder while remember,F,ccc,1.0,33.0,-0.043200039945305635,221.0
73933,2022-06-29 10:20:37,2022-06-29 11:09:37,바나나 바나나 컴퓨터,about finish future,T,eee,2.0,33.0,-0.18331245005681396,482.0
85200,2024-01-20 18:53:04,2024-01-20 19:34:04,컴퓨터 강아지 바나나,life technology way,T,aaa,0.0,33.0,0.27659541688168265,720.0
85887,2022-03-16 02:13:36,2022-03-16 02:38:36,컴퓨터 사과 컴퓨터,modern big want,T,ccc,2.0,22.0,-0.9415820661658549,125.0
88162,2020-09-24 23:01:11,2020-09-25 00:22:11,바다 하늘 컴퓨터,serve marriage indicate,F,ddd,1.0,44.0,-0.670477929010266,746.0
95752,2019-09-25 15:01:47,2019-09-25 15:02:47,바나나 바나나 바나나,force seven significant,F,bbb,1.0,44.0,0.37522061404002294,691.0
11944,2023-06-15 03:06:44,2023-06-15 03:29:44,강아지 바나나 자동차,company stuff full,F,eee,1.0,22.0,0.9978710605811043,116.0
41434,2020-11-07 21:53:24,2020-11-07 23:39:24,자동차 하늘 자동차,help walk heart,T,bbb,0.0,33.0,0.8434382702010208,673.0
82307,2024-02-12 03:13:20,2024-02-12 03:52:20,컴퓨터 컴퓨터 사과,generation plan speech,F,ddd,0.0,33.0,0.34774873105543036,804.0
59432,2021-11-14 03:08:14,2021-11-14 04:47:14,강아지 바다 컴퓨터,beat really yard,T,ddd,1.0,33.0,-0.09287027781370849,635.0
76017,2024-04-07 02:36:41,2024-04-07 03:56:41,컴퓨터 하늘 바다,live economic majority,F,eee,0.0,44.0,-0.9566185263854268,378.0
19203,2019-08-02 07:07:30,2019-08-02 08:17:30,바다 하늘 사과,worry mean agree,F,bbb,1.0,22.0,-0.9798759859527435,144.0
26087,2024-03-16 14:14:36,2024-03-16 15:52:36,바다 바나나 자동차,course employee about,T,bbb,1.0,22.0,0.43568677502238384,852.0
26360,2021-10-10 12:55:42,2021-10-10 14:44:42,하늘 바나나 하늘,job community sell,F,bbb,2.0,11.0,-0.5253174406781072,530.0
11853,2022-08-07 04:16:17,2022-08-07 06:11:17,사과 하늘 강아지,cell pressure court,T,aaa,0.0,22.0,0.2092592822415964,153.0
74757,2020-11-23 10:28:11,2020-11-23 10:59:11,컴퓨터 컴퓨터 하늘,particularly project east,T,bbb,0.0,44.0,0.48536209041044764,510.0
73226,2021-06-04 08:31:40,2021-06-04 09:51:40,강아지 바다 컴퓨터,guy red forget,F,eee,2.0,33.0,0.17033156172789066,910.0
71232,2024-05-30 15:24:59,,강아지 강아지 사과,first about in,,ccc,2.0,44.0,0.15784978080012957,384.0
10698,2024-07-03 23:12:27,2024-07-04 00:20:27,자동차 사과 사과,account hotel cause,F,ddd,1.0,33.0,0.5398350124700546,542.0
56888,2024-01-22 10:29:13,2024-01-22 11:54:13,강아지 강아지 바다,focus detail all,F,aaa,2.0,44.0,0.19264698246282919,619.0
64924,2022-06-05 10:09:53,2022-06-05 10:49:53,바다 컴퓨터 바나나,community energy top,F,eee,2.0,33.0,0.2972488559239641,158.0
91893,2024-03-31 02:46:24,2024-03-31 03:28:24,하늘 자동차 강아지,tend both significant,T,ccc,1.0,44.0,-0.08184260810074484,724.0
59228,2022-08-30 07:55:38,2022-08-30 09:36:38,컴퓨터 바나나 바다,once first true,F,eee,0.0,33.0,-0.6752782867481872,648.0
28768,2023-07-15 23:33:28,2023-07-16 01:11:28,사과 바다 바다,society not nearly,T,eee,1.0,11.0,0.4749374280305516,214.0
20389,2022-11-01 01:22:53,2022-11-01 02:56:53,강아지 바다 강아지,leave theory fear,F,ccc,0.0,11.0,-0.4235161030246368,719.0
54818,2022-02-24 16:29:41,2022-02-24 17:12:41,바다 하늘 하늘,generation rise culture,F,ddd,1.0,11.0,0.9465550346882439,620.0
90129,2024-04-27 19:16:02,2024-04-27 19:20:02,바다 강아지 바나나,white easy manage,T,aaa,0.0,22.0,0.707232600140919,811.0
48201,2020-11-23 12:54:22,2020-11-23 12:57:22,사과 바다 하늘,street development language,F,ddd,2.0,11.0,0.9368056237426401,999.0
40472,2021-02-19 16:02:19,2021-02-19 16:16:19,바나나 자동차 자동차,fill later million,F,bbb,0.0,,-0.7718721511965394,836.0
80608,2022-05-26 04:42:23,2022-05-26 05:49:23,하늘 하늘 하늘,beyond fear must,F,ccc,0.0,44.0,-0.13709405582444845,279.0
41298,2021-12-13 21:17:53,2021-12-13 22:21:53,자동차 바나나 자동차,can respond medical,F,bbb,0.0,33.0,0.17810672317229748,630.0
10475,2024-05-15 13:29:46,2024-05-15 14:01:46,컴퓨터 하늘 자동차,like attention near,T,ddd,1.0,44.0,-0.18880989044336727,840.0
72473,2021-04-27 10:43:40,2021-04-27 11:33:40,강아지 강아지 자동차,continue low despite,T,bbb,0.0,11.0,-0.27056800928467517,270.0
24350,2023-04-04 08:27:05,2023-04-04 10:09:05,강아지 바다 컴퓨터,that difficult including,F,bbb,0.0,33.0,0.498312804833571,680.0
12077,2019-08-11 06:41:50,2019-08-11 06:51:50,강아지 바나나 컴퓨터,glass loss fear,F,aaa,2.0,22.0,0.4014721738545979,398.0
85495,2022-11-12 17:04:27,2022-11-12 18:22:27,강아지 바다 바나나,report allow evening,F,bbb,2.0,33.0,0.4855407182924265,611.0
90399,2022-01-23 16:18:16,2022-01-23 17:40:16,자동차 하늘 강아지,player test something,F,ddd,0.0,33.0,0.9325504061599861,669.0
87434,2020-10-19 23:23:53,2020-10-19 23:41:53,하늘 사과 컴퓨터,story possible kitchen,F,eee,0.0,33.0,-0.45302344398714545,233.0
80478,2020-09-03 07:10:41,2020-09-03 07:46:41,자동차 바나나 사과,process summer once,F,ddd,0.0,11.0,0.29958973791338184,231.0
97086,2024-06-23 13:06:35,2024-06-23 14:22:35,사과 바다 강아지,wish beyond style,F,ccc,0.0,33.0,-0.45928629228942053,272.0
17507,2020-11-03 10:22:00,2020-11-03 11:20:00,바다 바나나 바다,quickly American save,F,aaa,1.0,33.0,0.6947455385027341,211.0
56556,,2024-06-07 08:46:17,자동차 컴퓨터 강아지,rule skin end,F,ccc,0.0,44.0,0.5888546017178116,266.0
33869,2023-08-28 07:25:30,2023-08-28 07:56:30,하늘 바다 컴퓨터,which attorney beautiful,F,bbb,1.0,33.0,-0.2118007398577595,750.0
53873,2019-10-26 00:06:58,2019-10-26 00:46:58,강아지 바나나 자동차,product audience ability,T,aaa,2.0,22.0,0.8868492945421764,431.0
90603,2020-11-01 06:47:44,2020-11-01 07:25:44,사과 바다 컴퓨터,song white feel,T,aaa,1.0,33.0,-0.5267712006295329,589.0
83520,2019-09-21 19:38:09,2019-09-21 19:42:09,바다 강아지 바다,sell woman environment,T,bbb,0.0,44.0,0.352052851419675,787.0
24016,2021-05-07 13:54:26,2021-05-07 14:32:26,사과 바다 바다,age upon everything,F,eee,2.0,11.0,0.0068411794204739085,321.0
11473,2021-08-21 04:14:10,2021-08-21 04:29:10,자동차 사과 컴퓨터,hospital specific too,F,ddd,1.0,11.0,0.6469025322594522,713.0
71696,2019-12-09 01:48:39,2019-12-09 01:54:39,자동차 자동차 사과,subject much feeling,T,ccc,1.0,33.0,-0.22413588137796592,649.0
30416,2023-10-10 04:43:06,2023-10-10 06:32:06,자동차 컴퓨터 사과,help beyond term,T,ddd,2.0,11.0,-0.560668429694078,741.0
13363,2023-06-16 23:04:54,2023-06-17 00:29:54,바다 바다 바다,fight central town,F,ddd,1.0,11.0,0.12274609006711379,512.0
36225,2023-02-23 23:09:55,2023-02-24 00:22:55,바나나 바나나 바다,establish house system,T,aaa,2.0,22.0,-0.1697698438830364,977.0
70173,2022-03-26 04:32:06,2022-03-26 04:50:06,강아지 사과 사과,billion rock say,T,ccc,2.0,22.0,0.32290626686818436,395.0
25971,2024-03-14 19:26:21,2024-03-14 21:02:21,바다 자동차 바다,street institution same,T,ddd,2.0,11.0,0.2480124661062444,342.0
61776,2023-06-02 23:23:41,2023-06-03 00:47:41,하늘 바나나 바나나,test possible hard,T,eee,2.0,11.0,0.204079977912911,545.0
56718,2020-12-27 16:47:23,2020-12-27 18:28:23,강아지 컴퓨터 사과,cup nature decide,T,ccc,2.0,33.0,-0.8895362836174272,311.0
25319,2021-02-25 11:36:18,2021-02-25 11:55:18,강아지 바나나 하늘,smile couple our,F,ccc,0.0,11.0,-0.9649499365959118,275.0
91446,2024-04-19 16:14:59,2024-04-19 17:31:59,자동차 하늘 바나나,arm college himself,F,,0.0,22.0,-0.3886782432051561,544.0
75981,2020-07-11 08:48:45,2020-07-11 08:55:45,,with budget job,T,ddd,2.0,33.0,0.5052409321513915,399.0
30451,2021-03-20 17:34:24,2021-03-20 19:27:24,바나나 사과 컴퓨터,news activity court,T,ccc,2.0,44.0,0.21418841833962676,758.0
70707,2022-11-09 01:20:01,2022-11-09 01:35:01,강아지 사과 사과,cause it one,,ccc,1.0,22.0,0.6268939566133085,726.0
75127,2022-05-24 18:03:25,2022-05-24 19:24:25,바나나 컴퓨터 컴퓨터,fight example quickly,T,bbb,2.0,44.0,0.2927847340085461,409.0
16679,2022-02-19 01:17:34,2022-02-19 01:24:34,바나나 자동차 사과,practice wife fight,F,eee,2.0,44.0,-0.05842910657448752,789.0
73594,2022-12-28 19:59:35,2022-12-28 21:48:35,하늘 자동차 하늘,claim so choice,T,ccc,2.0,22.0,0.6372115506068343,691.0
54528,2020-09-24 11:57:16,2020-09-24 12:49:16,하늘 사과 강아지,today foreign soldier,F,bbb,0.0,11.0,-0.9512733068227901,916.0
21478,2020-04-22 17:29:41,2020-04-22 18:53:41,바다 컴퓨터 바나나,him bring nearly,T,aaa,0.0,33.0,0.69903752613302,848.0
75453,2022-10-17 08:19:28,2022-10-17 08:28:28,,her anyone maintain,F,ddd,0.0,22.0,-0.3247430753845937,806.0
95544,2021-08-28 18:41:03,2021-08-28 20:19:03,바나나 바다 바다,indeed perform cut,F,ccc,1.0,44.0,0.5068310794105795,542.0
72407,2019-08-05 04:16:50,2019-08-05 04:53:50,하늘 하늘 바나나,ok tough push,F,eee,2.0,11.0,0.050305053757855545,599.0
83438,2021-10-04 13:28:22,2021-10-04 15:15:22,바나나 바나나 컴퓨터,use employee smile,T,aaa,2.0,33.0,-0.9572984931868993,139.0
46136,2020-10-27 05:28:48,2020-10-27 07:15:48,하늘 강아지 사과,reduce through behind,F,bbb,1.0,22.0,0.6417195174991379,308.0
27940,2022-11-14 21:46:57,2022-11-14 22:41:57,하늘 사과 강아지,pattern expert father,T,ccc,2.0,33.0,-0.37909908266337267,457.0
26982,2023-04-19 11:00:25,2023-04-19 11:47:25,컴퓨터 컴퓨터 컴퓨터,not compare yard,T,ccc,2.0,22.0,0.8212115890779397,359.0
47586,2022-09-29 00:20:20,2022-09-29 01:05:20,하늘 사과 사과,head raise gun,F,bbb,2.0,22.0,-0.1447054920355777,390.0
86566,2024-06-23 14:55:07,2024-06-23 15:20:07,자동차 바나나 강아지,kind office actually,F,eee,2.0,22.0,-0.15098593214121414,602.0
50065,2023-02-11 14:50:49,2023-02-11 14:59:49,바다 강아지 하늘,sign give computer,T,ccc,0.0,22.0,0.719386739663278,295.0
73839,2019-09-14 03:58:50,2019-09-14 05:38:50,바다 자동차 컴퓨터,radio report loss,F,ccc,2.0,44.0,,206.0
79742,2024-03-02 12:25:56,2024-03-02 13:22:56,사과 강아지 바다,never give short,T,ccc,,11.0,0.8331951096235817,615.0
96976,2023-05-14 17:41:31,2023-05-14 18:01:31,강아지 컴퓨터 바다,teach the recent,T,ccc,1.0,11.0,-0.6118629817559158,707.0
97049,2019-08-08 10:11:13,2019-08-08 10:58:13,컴퓨터 바나나 컴퓨터,realize stock seek,F,eee,1.0,22.0,-0.6422731741063845,317.0
22918,2024-06-23 19:19:54,2024-06-23 20:38:54,자동차 바나나 컴퓨터,doctor save add,F,ddd,1.0,44.0,-0.516438137976261,766.0
68891,2023-01-18 02:30:34,2023-01-18 03:20:34,바나나 바나나 바다,course person too,T,ddd,0.0,11.0,0.261930636285824,533.0
81551,2022-03-16 04:21:56,2022-03-16 04:52:56,바다 바나나 바다,page inside size,F,aaa,0.0,33.0,-0.0008968745253064014,126.0
51330,2019-07-25 06:53:44,2019-07-25 08:06:44,사과 바나나 자동차,play teacher realize,T,ccc,1.0,44.0,-0.9446502153189344,428.0
56342,2021-10-11 23:12:50,2021-10-11 23:29:50,강아지 바다 자동차,grow speech near,F,ddd,1.0,11.0,0.1159217046083536,151.0
48415,2023-05-22 22:27:28,2023-05-22 23:36:28,바다 하늘 강아지,her ahead wall,T,bbb,2.0,22.0,0.9385377016346539,554.0
21603,2021-10-28 18:48:05,2021-10-28 20:14:05,강아지 자동차 바나나,manager morning imagine,T,ddd,2.0,33.0,-0.4201201187464265,108.0
26145,2020-11-01 12:10:45,2020-11-01 12:34:45,사과 하늘 사과,near leave yeah,T,eee,2.0,11.0,-0.3433171341003036,641.0
20674,2020-06-15 15:00:47,2020-06-15 15:15:47,바나나 바다 강아지,away lay after,T,ddd,1.0,22.0,0.8903148922335944,974.0
52993,2022-08-11 22:40:40,2022-08-11 22:58:40,강아지 하늘 사과,news smile walk,F,ccc,0.0,33.0,0.46947904139637076,641.0
50869,2024-06-26 17:31:01,2024-06-26 17:38:01,바다 자동차 자동차,development professional dream,T,ddd,2.0,33.0,0.18096500717117037,117.0
18149,2021-09-24 20:51:24,2021-09-24 22:21:24,강아지 강아지 사과,loss hope seem,F,eee,0.0,22.0,0.3684128655838752,111.0
31426,2022-09-18 01:20:28,2022-09-18 02:42:28,하늘 바다 하늘,from physical ever,T,ccc,1.0,44.0,-0.017882328230040656,372.0
86017,2022-05-23 13:00:42,2022-05-23 14:27:42,바다 자동차 강아지,those school meeting,T,ccc,2.0,22.0,0.2452825020066114,159.0
70580,2019-12-26 06:45:45,2019-12-26 08:03:45,바나나 컴퓨터 바나나,month before throw,F,ddd,0.0,33.0,0.0065946911786745055,246.0
